,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
30_17231869037181.png,E,D,#,A,B,D,A,B,B,E,B,A,A,A,D,C,A,C,B,B,D,A,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231881947161.png,B,E,D,D,A,D,E,D,B,B,D,D,A,B,C,C,B,D,A,B,C,E,A,A,A,B,D,B,D,C,D,*,C,C,A,A,D,A,C,A,A,#,#,B,D,D,A,C,A,C,A,#,#,#,C,A,B,A,D,C,C,A
30_17231825501261.png,C,C,B,B,E,D,A,D,C,A,D,C,A,D,A,D,E,D,C,D,B,D,E,C,D,A,A,B,C,D,B,B,A,C,A,A,B,B,C,C,C,B,B,C,A,C,E,D,B,C,A,C,B,B,A,D,C,B,B,C,C,B
30_17231909021271.png,A,B,C,D,D,B,E,C,E,B,A,B,B,B,E,D,C,D,E,A,D,C,C,D,D,C,B,E,E,B,D,B,C,C,B,C,E,C,B,C,B,C,A,D,C,D,A,D,C,C,C,B,B,C,B,D,A,C,A,A,D,A
30_17231882357161.png,C,A,C,E,A,D,E,D,B,D,B,B,A,C,D,C,B,E,A,E,A,E,C,C,A,B,D,B,A,C,B,B,D,C,D,A,B,B,C,D,A,B,B,A,B,B,B,A,A,C,A,B,B,#,A,A,B,A,B,D,A,D
30_17231867631261.png,D,C,A,B,B,D,A,D,A,C,D,B,C,B,A,E,E,A,D,A,B,D,C,E,B,B,A,E,D,D,A,B,*,C,A,A,B,C,E,C,D,B,B,A,A,A,E,C,B,C,A,D,A,B,C,A,A,B,B,D,A,B
30_17231820791141.png,E,A,D,A,C,D,D,A,A,B,C,D,C,A,B,B,E,E,C,B,B,D,C,C,D,E,A,A,B,C,D,D,A,B,B,C,B,D,B,B,D,C,B,D,C,B,D,A,A,B,C,A,B,B,A,D,C,C,C,B,A,C
30_17231825331261.png,E,D,B,E,D,D,A,D,C,A,D,B,B,A,D,A,E,B,D,B,A,B,C,A,B,B,B,E,A,D,A,A,A,D,A,A,A,*,A,C,D,B,B,A,A,A,*,B,B,B,A,B,C,E,A,C,C,B,B,C,A,C
30_17231893451121.png,D,E,D,D,D,C,E,A,A,E,C,C,C,A,D,B,E,A,C,C,A,B,A,C,B,B,B,E,D,A,D,A,D,B,B,C,C,E,E,B,D,D,B,A,C,B,D,A,A,C,C,C,B,C,B,C,C,C,C,A,C,C
30_17232186021121.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231824181261.png,D,A,E,B,D,D,A,D,A,A,D,C,#,A,D,A,D,D,C,D,C,C,B,E,B,A,E,E,C,D,A,D,A,C,A,D,A,D,C,C,D,B,B,D,D,B,C,D,D,C,B,C,A,C,A,B,D,A,B,A,B,C
30_17231821201271.png,D,B,A,B,D,B,E,D,D,B,A,D,B,A,E,D,A,#,A,A,D,A,C,C,C,B,A,C,C,E,D,B,C,C,D,B,C,C,B,A,B,C,A,D,B,D,B,D,C,C,B,C,D,B,C,D,A,C,B,A,B,D
30_17231905941281.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231881317161.png,D,D,D,E,D,E,E,D,C,D,C,E,A,B,D,D,C,B,A,E,C,C,B,A,B,B,B,B,E,A,D,C,D,C,B,D,C,B,C,D,A,#,#,A,C,D,C,B,*,C,A,#,#,#,B,A,B,A,C,C,B,A
30_17231867411261.png,C,A,E,B,B,E,A,D,B,D,B,A,E,A,A,C,E,D,D,D,B,B,E,C,C,A,A,B,C,D,A,C,A,C,A,A,B,A,E,D,D,B,B,A,B,B,B,B,B,C,A,D,B,B,D,B,D,B,B,C,A,B
30_17231867331261.png,B,A,D,E,C,A,A,D,D,B,#,A,C,A,A,B,E,C,D,B,B,B,B,D,C,E,C,A,D,D,A,C,A,D,A,A,A,D,D,A,D,B,B,A,B,C,A,D,B,C,A,C,A,C,D,E,A,B,B,C,C,A
30_17232179471271.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231886721261.png,D,E,C,C,E,D,A,D,D,A,D,B,C,A,D,C,E,C,D,A,B,B,C,E,B,B,A,E,D,D,B,B,A,C,A,A,C,C,D,C,D,B,B,A,A,B,B,B,B,C,A,D,A,B,C,C,C,B,B,C,C,D
30_17231814377161.png,D,D,D,D,E,D,C,D,B,D,C,C,B,B,D,A,B,C,A,A,A,D,A,A,B,B,D,B,D,B,E,B,D,C,D,A,B,A,D,D,A,#,#,A,B,B,A,C,A,C,A,#,#,#,C,D,B,A,C,A,A,C
30_17231814037161.png,C,D,D,D,C,D,E,D,B,B,C,E,E,D,A,A,B,C,A,A,D,D,C,A,D,B,D,C,D,B,E,C,D,C,C,B,C,B,A,A,A,#,#,A,B,D,B,B,A,C,A,#,#,#,C,A,C,A,C,B,B,A
30_17231909061271.png,C,C,A,C,A,B,C,B,A,A,A,B,C,D,C,C,C,D,A,C,B,C,D,D,D,E,B,A,A,B,B,E,C,C,C,B,E,C,C,D,B,C,C,D,B,D,A,B,B,C,A,B,A,C,D,D,A,D,A,D,A,C
30_17231800007171.png,D,E,D,D,D,A,E,A,E,B,A,C,D,A,A,C,A,A,D,E,A,D,B,C,E,D,D,A,E,C,D,B,A,B,A,C,B,C,B,C,A,C,A,A,C,C,D,B,C,C,C,C,D,B,D,A,D,D,D,C,A,C
30_17231814337161.png,E,C,C,D,C,D,E,D,E,D,C,D,B,B,D,C,B,C,A,A,B,D,A,A,D,B,A,C,D,B,B,B,D,C,B,C,C,B,B,A,A,#,#,A,B,B,B,C,A,C,A,#,#,#,B,A,B,A,A,B,B,A
30_17231909311271.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231802601261.png,E,D,A,B,E,D,D,D,D,A,D,B,C,A,D,C,E,C,B,B,B,B,E,E,C,B,A,B,C,D,B,#,A,C,A,A,C,C,B,B,D,B,C,A,B,C,E,D,C,B,A,A,D,E,E,B,E,C,D,C,B,D
30_17231905711261.png,C,D,A,B,B,D,A,D,A,D,D,B,C,C,B,B,B,A,C,C,B,D,C,C,B,C,A,A,C,A,B,C,A,C,A,A,A,A,E,D,D,B,B,A,A,C,A,A,B,C,A,D,B,C,C,A,D,B,B,C,A,B
30_1723188008491.png,C,A,B,E,A,D,C,D,A,A,A,D,D,E,C,A,D,C,B,D,D,A,C,A,C,C,A,A,C,A,B,C,A,C,A,A,C,A,D,A,D,B,B,A,B,C,B,B,B,C,A,D,D,D,C,D,D,B,B,C,C,D
30_17231869441261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231870967171.png,D,E,D,D,D,A,E,D,E,B,A,D,D,A,A,E,C,E,B,E,B,D,B,E,A,D,B,E,E,C,C,A,A,C,C,D,C,B,A,B,A,C,A,C,A,A,E,A,C,D,B,B,A,C,B,A,A,B,A,C,D,C
30_17231818207151.png,D,A,A,B,B,E,A,A,E,D,D,D,A,B,C,A,E,B,A,E,B,B,D,D,E,B,A,A,A,A,D,B,A,B,B,C,C,A,C,B,D,C,D,A,C,B,D,A,A,B,D,A,B,B,A,D,C,C,C,A,B,C
30_17231867291261.png,D,E,E,B,E,B,A,A,A,C,D,B,B,B,A,A,E,B,C,D,A,E,D,C,E,D,A,E,B,A,A,C,A,C,A,B,A,C,D,D,D,B,A,C,A,D,D,C,B,C,B,A,B,A,D,B,D,B,A,C,D,A
30_17231906001281.png,C,C,A,E,E,C,B,D,D,A,B,C,B,A,D,E,A,D,B,A,C,E,D,E,C,A,C,B,D,B,B,C,B,C,C,D,B,C,B,A,D,B,C,D,C,A,D,A,B,A,A,A,C,A,D,A,A,B,A,D,B,D
30_17231875221261.png,C,A,B,B,E,D,A,D,D,A,D,B,C,A,D,A,E,C,D,A,B,D,B,C,B,D,A,E,C,A,B,A,A,C,A,A,A,A,A,B,D,B,B,A,A,D,C,C,B,B,A,D,A,D,*,D,E,B,A,B,A,B
30_17231875021261.png,C,C,E,E,B,A,D,D,A,A,D,B,C,A,E,E,A,C,C,E,B,B,C,C,B,A,A,E,C,A,C,D,A,C,A,B,B,C,A,E,D,C,B,C,A,D,B,A,B,C,C,C,A,D,D,D,C,A,B,D,A,B
30_17231905861261.png,C,A,B,B,D,E,A,D,E,C,D,B,C,C,D,D,C,C,*,B,B,D,D,A,D,E,A,A,D,D,C,B,A,C,B,C,A,D,A,C,D,B,B,A,A,B,D,C,B,C,A,D,C,C,B,B,C,D,B,B,B,D
30_17231864561261.png,B,A,B,E,B,D,A,D,B,D,D,B,C,B,D,C,E,A,D,A,A,D,E,A,D,B,A,B,C,C,A,C,A,C,A,A,A,C,E,B,D,B,B,A,A,B,C,C,B,C,A,C,A,C,D,D,A,B,B,B,C,A
30_17231816611271.png,D,B,A,E,E,E,A,B,B,B,B,B,A,E,D,B,A,D,A,C,A,C,E,D,D,A,A,D,E,C,B,B,D,A,B,B,A,C,A,E,B,C,A,D,B,D,B,A,C,A,D,C,D,C,C,B,A,C,B,A,B,A
30_17231893581121.png,D,D,D,C,D,C,A,B,A,B,D,C,A,A,D,A,E,D,D,A,A,A,C,C,D,D,E,E,D,D,D,A,A,B,B,C,C,A,E,C,D,C,A,A,B,A,D,A,A,D,D,B,D,B,C,A,B,C,C,A,C,D
30_17231875061261.png,D,C,E,B,B,D,A,D,D,B,D,B,C,A,D,A,E,C,D,A,A,D,B,C,B,B,A,E,C,A,A,C,A,C,C,A,A,A,A,C,D,B,B,A,D,B,B,D,B,C,A,D,B,C,B,D,E,C,A,D,B,C
30_17231908151121.png,D,D,D,D,D,B,B,B,A,A,B,D,A,A,D,C,E,E,E,C,D,C,B,E,B,A,D,D,D,A,D,A,A,B,A,B,D,C,C,B,D,D,D,B,B,A,D,B,B,B,B,E,B,A,A,D,C,C,B,A,B,C
30_1723218345491.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231867911281.png,E,B,A,A,D,C,B,B,A,C,A,D,A,D,A,A,E,B,B,C,C,E,C,A,A,E,C,E,D,A,E,D,B,C,A,D,B,D,A,A,D,B,C,C,C,C,E,C,B,A,A,B,A,C,B,B,A,B,D,D,B,C
30_1723218344491.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17232178981271.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_1723182063541.png,A,D,C,D,E,D,C,A,D,A,A,C,D,C,B,B,A,D,E,C,B,D,D,C,D,A,B,A,D,A,D,B,C,C,B,C,C,C,B,C,B,C,A,D,C,B,B,B,C,C,C,B,A,C,B,D,A,C,B,A,B,B
30_17231909231271.png,A,D,E,E,B,B,D,A,D,B,A,B,A,B,C,C,E,C,B,D,A,B,C,D,A,B,A,D,C,B,B,C,C,C,B,A,C,D,B,C,B,A,A,B,A,D,A,B,C,B,C,B,B,C,B,D,A,C,B,D,B,D
30_17231909121271.png,D,B,D,A,B,B,B,E,C,A,A,B,C,C,C,D,C,B,E,C,D,C,B,D,A,E,B,A,B,B,D,B,C,D,B,B,C,C,C,B,B,C,A,A,A,D,B,A,C,C,B,C,C,C,A,D,A,C,A,D,A,B
30_17232178651271.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231824617631.png,E,D,A,B,E,E,C,C,C,D,A,A,E,D,A,B,E,C,E,D,C,E,A,D,D,D,A,B,E,D,C,D,A,B,B,A,E,D,D,A,B,D,A,E,D,B,B,C,D,B,B,B,D,C,D,A,C,C,C,A,D,A
30_17232183767161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231909957181.png,E,B,C,E,B,A,C,A,B,E,B,A,A,A,A,E,B,E,B,B,D,E,B,A,C,A,A,A,A,D,C,D,A,C,B,A,B,A,D,A,A,C,A,E,B,B,E,A,D,B,B,A,A,A,E,E,A,B,D,B,D,A
30_17231892947201.png,D,B,E,C,E,A,B,A,C,C,E,B,A,D,E,D,B,C,B,D,B,D,A,B,C,E,C,E,C,C,A,D,C,C,A,C,D,C,B,B,B,A,A,D,B,D,A,D,D,D,B,B,C,C,E,D,B,B,B,A,A,C
30_17231869591261.png,C,C,E,B,E,D,A,D,B,A,D,B,C,A,A,C,D,A,D,A,B,D,C,A,A,A,A,E,A,D,B,C,A,C,A,A,D,A,E,C,D,B,B,A,B,C,B,C,B,C,A,D,D,D,D,C,A,B,A,C,A,D
30_17231822417181.png,A,A,C,B,B,D,C,A,C,E,B,A,C,C,A,A,B,D,A,B,A,A,A,D,B,E,A,C,A,A,C,C,A,B,A,C,B,B,D,A,B,B,D,C,E,A,C,D,A,C,A,B,B,D,C,A,E,B,D,C,A,E
30_17231816881271.png,C,E,A,D,A,C,C,A,D,B,A,C,A,A,#,A,A,#,A,C,D,E,B,D,D,D,B,E,A,A,A,B,C,C,C,C,B,C,C,C,B,C,C,B,B,D,B,B,C,C,A,D,D,C,A,A,A,C,B,D,B,C
30_17231821271271.png,D,A,D,A,D,B,E,C,D,B,A,B,B,A,D,A,C,#,A,A,A,D,C,C,D,E,B,E,A,E,D,B,C,C,D,C,E,A,B,C,B,C,A,D,A,E,A,D,C,C,C,B,B,C,C,D,A,C,A,A,D,B
30_17231816371271.png,A,A,C,D,D,A,C,D,D,B,A,B,B,D,D,A,D,#,E,C,D,A,C,D,D,E,A,E,A,B,B,B,C,C,C,D,C,C,B,C,B,C,A,D,A,E,B,D,C,C,B,C,B,C,E,D,A,A,B,A,D,D
30_17231908941271.png,B,C,A,A,A,E,C,B,D,A,A,B,A,D,A,D,A,C,D,A,A,A,E,E,D,E,A,E,A,A,B,C,C,C,D,C,B,A,B,C,B,C,B,B,A,E,B,A,C,D,B,A,B,C,E,D,A,B,B,D,B,D
30_1723182057541.png,A,D,C,D,E,D,C,A,D,A,A,B,C,C,B,B,A,B,E,C,C,D,B,E,B,B,A,A,D,A,D,B,C,C,B,D,B,C,B,C,B,C,A,D,C,C,B,D,C,C,C,B,A,C,B,D,A,C,B,A,D,B
30_17231894251261.png,C,D,E,B,E,#,A,D,#,A,D,B,C,A,D,C,E,#,D,D,B,D,D,E,C,A,A,A,C,D,B,C,A,C,A,A,D,A,E,C,D,B,B,A,A,D,B,D,B,C,A,D,C,D,D,A,B,B,B,C,C,A
30_17231867721261.png,D,A,E,D,D,E,E,D,C,B,A,B,C,B,D,B,E,D,C,A,C,D,C,A,D,A,C,A,E,D,A,A,A,C,A,B,C,A,B,C,D,B,B,A,D,C,B,D,B,C,A,D,B,C,B,A,D,A,B,C,B,C
30_17231867401261.png,C,D,B,B,B,A,A,D,D,B,D,C,C,A,B,C,A,C,D,B,A,B,C,D,E,B,A,A,E,B,C,C,A,C,A,B,B,C,A,C,D,A,B,A,B,C,A,D,B,C,A,D,B,E,C,E,B,A,B,B,C,B
30_17231866451261.png,D,A,B,B,A,E,B,C,C,B,A,C,C,A,A,A,C,B,D,C,A,D,B,C,B,B,C,B,A,C,B,A,A,A,A,C,D,D,A,B,D,A,B,C,A,D,D,B,B,C,D,A,B,C,E,B,A,B,B,C,C,A
30_17231863151351.png,C,B,E,B,A,E,B,A,A,E,E,E,D,D,D,B,C,A,E,C,E,A,B,B,B,E,A,D,C,D,B,A,D,D,C,D,B,C,B,D,D,B,D,B,A,E,D,B,C,C,A,B,A,B,A,C,A,C,A,A,C,D
30_17231881677161.png,E,A,C,D,A,E,B,D,A,D,C,D,C,C,A,A,A,E,A,B,B,B,A,B,D,B,A,B,B,C,#,D,D,C,B,C,C,B,D,E,A,#,#,B,A,D,A,A,C,B,A,#,#,#,C,A,A,B,C,B,B,B
30_17231892967201.png,D,C,E,C,D,A,C,A,D,B,E,B,A,B,E,D,C,C,D,E,B,D,A,D,C,B,D,D,C,C,A,D,C,C,C,B,C,C,D,B,B,A,A,D,B,D,C,A,D,D,B,D,C,C,D,C,D,B,B,A,A,C
30_17231816781271.png,E,A,D,D,D,A,A,B,C,B,B,B,A,C,E,D,D,#,A,A,D,B,D,D,C,E,B,E,A,B,D,B,C,C,B,C,D,C,C,B,B,C,A,D,B,B,A,A,C,D,A,B,A,C,B,D,A,C,A,A,B,A
30_17231886751261.png,C,E,D,B,E,D,A,D,D,A,D,B,C,A,D,C,E,C,D,A,B,D,C,E,B,B,A,E,D,D,B,B,A,C,A,A,C,C,D,C,D,B,B,A,B,B,B,B,B,C,A,D,A,B,C,C,C,B,B,C,C,D
30_17231826931261.png,E,C,C,B,B,D,A,D,B,B,D,B,C,A,D,D,C,A,D,E,B,D,A,C,B,A,A,C,D,C,B,C,A,C,A,A,B,C,D,C,D,B,B,A,B,A,B,A,B,C,C,C,B,C,D,D,A,B,B,C,C,B
30_17231825481261.png,E,E,A,B,E,D,A,D,E,A,D,B,C,A,D,B,E,E,E,B,A,D,C,C,B,B,A,A,A,B,B,C,A,C,A,A,C,D,D,B,D,B,B,A,A,D,C,C,B,C,A,D,B,D,D,D,A,B,B,C,B,C
30_17231911477161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231909611281.png,E,E,E,E,E,D,C,B,D,A,C,D,C,A,D,E,A,B,E,D,C,D,E,B,A,E,C,C,D,E,B,B,B,C,A,A,A,C,E,A,D,B,B,C,B,C,E,C,B,A,C,D,A,D,D,B,A,B,D,A,B,D
30_17231864711261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17232184071261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231813817161.png,C,E,D,D,C,D,E,D,C,B,C,D,A,E,D,C,B,C,A,E,B,D,B,B,B,B,A,B,D,B,C,B,D,C,C,D,B,B,A,D,A,#,#,A,D,B,A,C,A,C,A,#,#,#,B,B,B,A,C,B,C,D
30_17231886831261.png,D,D,C,D,C,D,C,C,*,D,D,B,B,A,D,A,D,C,D,B,A,B,B,C,C,B,C,D,C,D,A,C,A,C,A,A,B,B,A,C,D,C,B,B,C,D,B,A,C,D,A,B,B,C,B,A,D,B,B,B,A,D
30_17231905781261.png,D,*,B,D,E,E,A,D,A,D,D,B,A,C,A,D,E,C,C,A,A,B,A,E,D,E,A,B,E,A,A,B,A,C,A,C,D,D,C,B,B,D,C,B,B,A,E,D,D,B,A,C,B,D,B,A,D,A,C,C,A,B
30_17231893171121.png,D,E,D,D,D,C,D,E,C,A,C,C,C,A,E,D,D,E,C,B,D,D,B,D,B,A,E,E,D,A,D,C,C,A,B,B,B,C,C,B,D,C,D,B,C,B,E,A,B,B,A,D,B,B,B,A,C,C,C,C,D,C
30_17232185741351.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231824171261.png,C,E,B,C,E,D,A,D,D,A,B,B,C,A,D,B,C,C,D,A,B,B,A,E,B,A,C,A,D,D,B,A,A,C,A,A,B,A,D,C,D,B,B,A,A,A,B,C,B,C,A,D,B,B,C,B,D,B,B,B,A,D
30_17231882427161.png,E,A,C,D,E,A,A,D,A,D,C,E,B,C,A,A,B,C,A,C,C,D,E,A,B,B,A,C,B,C,C,D,D,C,D,D,D,B,D,D,A,C,D,A,D,B,A,C,A,C,A,C,D,#,D,C,B,A,A,A,C,B
30_17232177231261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231886731261.png,C,E,B,B,E,D,D,D,D,A,D,B,C,A,D,C,E,C,D,A,B,D,C,E,B,B,C,A,C,A,B,C,A,C,A,A,C,A,D,A,D,B,B,A,A,B,B,B,B,C,A,D,A,B,C,C,C,B,B,C,C,D
30_17231818107151.png,D,A,A,B,C,E,A,A,E,D,E,D,A,B,C,A,E,B,A,E,B,B,D,D,E,B,A,A,A,A,D,B,A,B,B,C,C,C,C,B,D,C,D,A,C,B,D,A,A,B,D,A,B,D,A,D,C,C,C,A,B,C
30_17231893291121.png,E,C,B,D,D,C,C,D,D,A,B,A,A,D,D,E,E,B,D,C,D,A,A,D,B,A,E,E,D,D,D,D,D,A,D,D,C,A,D,A,A,D,D,C,B,A,B,A,D,B,B,C,B,C,A,A,E,E,C,B,B,E
30_17231881437161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_1723217821531.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231825371261.png,C,A,B,B,E,D,A,D,E,C,D,B,E,B,D,C,E,C,D,A,B,B,D,C,C,D,A,A,E,D,A,C,A,C,A,B,D,C,D,A,D,B,B,A,B,A,C,C,B,C,A,C,B,C,D,B,A,B,B,B,A,D
30_17231869641261.png,D,E,E,B,B,A,B,D,B,A,D,B,C,B,B,A,C,A,D,A,B,B,C,D,D,A,C,B,E,A,B,B,A,C,A,C,B,C,B,A,D,B,B,C,A,B,C,A,B,C,A,B,A,C,A,B,D,B,B,C,A,D
30_17231907557171.png,D,E,D,D,D,A,E,D,E,B,A,B,A,A,B,C,B,E,B,E,C,D,A,C,A,D,B,A,B,C,A,B,B,B,A,B,B,A,B,A,A,B,A,C,D,C,B,B,C,C,C,D,A,A,D,A,C,D,A,B,C,C
30_17231867441261.png,D,A,E,B,E,B,D,D,D,A,D,B,C,A,D,C,E,B,D,A,B,D,C,D,B,B,A,E,D,D,D,A,A,C,A,A,A,D,E,A,D,B,B,B,A,D,C,A,B,C,C,A,A,E,D,D,C,A,B,C,B,C
30_17231870987171.png,D,E,D,D,D,A,E,A,E,D,A,B,A,A,E,C,D,E,B,E,A,A,E,A,D,D,D,E,E,D,C,B,D,B,D,A,C,B,A,B,A,C,A,A,A,A,B,A,C,C,B,B,D,A,C,D,B,A,B,B,D,D
30_17231814477161.png,E,C,D,D,E,D,E,C,B,D,C,C,D,E,A,D,B,D,A,A,B,B,E,A,A,B,B,B,D,B,B,A,D,C,B,C,C,#,C,D,A,#,#,D,B,D,A,B,A,C,A,#,#,#,E,B,C,A,C,A,C,B
30_17231866691261.png,E,A,E,B,E,C,D,B,E,A,C,A,E,A,B,B,E,D,C,C,B,D,B,A,E,A,A,A,C,D,B,B,A,C,A,A,C,A,D,B,D,B,B,A,A,D,B,D,B,C,A,C,A,C,D,D,A,B,B,C,A,B
30_17232182471261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231881957161.png,A,C,C,D,C,D,E,D,B,D,C,C,C,C,D,A,B,E,A,B,C,D,A,A,A,B,B,C,C,C,C,B,D,C,A,A,B,B,C,D,A,#,#,B,C,B,B,A,A,C,A,#,#,#,E,C,B,A,C,D,D,D
30_17231867971281.png,E,D,C,C,A,C,B,B,A,A,A,B,B,E,D,E,A,A,B,A,D,E,D,A,D,B,A,B,D,A,B,D,E,B,D,C,C,A,D,A,B,D,A,B,C,B,A,D,B,B,D,B,D,B,A,A,D,*,C,A,C,D
30_17231893097201.png,A,B,E,B,E,B,E,A,C,D,C,B,A,B,D,D,C,C,E,A,B,D,A,B,*,E,C,B,A,C,A,D,C,C,C,D,D,D,B,D,B,A,A,A,A,D,D,A,D,D,C,A,A,C,E,A,D,B,B,A,B,A
30_17232186011121.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231867841261.png,D,C,B,D,B,D,A,D,B,A,D,D,E,A,B,D,C,A,D,E,B,D,C,C,A,A,D,D,D,D,B,C,D,C,A,A,D,C,E,D,D,B,B,A,A,A,B,A,B,A,A,B,D,E,D,B,D,C,B,C,C,B
30_17231864771261.png,E,C,B,D,D,D,A,D,E,A,D,B,C,A,D,C,E,C,D,A,B,B,D,E,A,D,A,E,C,D,B,C,A,C,A,A,C,A,D,B,D,B,B,A,B,B,B,A,B,C,A,C,C,C,C,D,A,B,B,C,C,A
30_17231864661261.png,D,A,C,B,C,D,A,D,B,C,D,B,C,A,D,C,D,B,D,D,B,D,C,C,B,D,A,E,B,A,B,C,A,D,A,A,C,A,D,C,D,B,B,A,B,D,E,B,B,C,A,D,A,C,D,B,A,B,B,C,C,D
30_17231908271121.png,E,E,A,C,C,B,C,E,A,D,C,B,A,A,D,B,B,E,C,B,B,E,A,C,B,D,D,D,D,E,D,B,A,B,B,B,C,B,C,E,E,C,B,C,C,A,D,B,B,B,C,E,D,D,A,D,C,C,A,A,D,C
